trade_date,indicator_code,value
2010-09-15,000300.SH,2913.194
2010-09-15,000985.CSI,3426.308
2010-09-15,SHIBOR_3M,2.5608
2010-09-15,US10Y,2.74
2010-09-16,000300.SH,2857.789
2010-09-16,000985.CSI,3353.931
2010-09-16,SHIBOR_3M,2.5657
2010-09-16,US10Y,2.77
2010-09-17,000300.SH,2861.369
2010-09-17,000985.CSI,3355.767
2010-09-17,SHIBOR_3M,2.5677
2010-09-17,US10Y,2.75
2010-09-19,SHIBOR_3M,2.5644
2010-09-20,000300.SH,2849.828
2010-09-20,000985.CSI,3331.836
2010-09-20,SHIBOR_3M,2.5689
2010-09-20,US10Y,2.72
2010-09-21,000300.SH,2857.476
2010-09-21,000985.CSI,3333.738
2010-09-21,SHIBOR_3M,2.5732
2010-09-21,US10Y,2.61
2010-09-22,US10Y,2.56
2010-09-23,US10Y,2.56
2010-09-24,US10Y,2.62
2010-09-25,SHIBOR_3M,2.5749
2010-09-26,SHIBOR_3M,2.5863
2010-09-27,000300.SH,2905.029
2010-09-27,000985.CSI,3402.622
2010-09-27,SHIBOR_3M,2.5972
2010-09-27,US10Y,2.54
2010-09-28,000300.SH,2880.907
2010-09-28,000985.CSI,3380.643
2010-09-28,SHIBOR_3M,2.6046
2010-09-28,US10Y,2.48
2010-09-29,000300.SH,2874.812
2010-09-29,000985.CSI,3358.65
2010-09-29,SHIBOR_3M,2.6092
2010-09-29,US10Y,2.52
2010-09-30,000300.SH,2935.574
2010-09-30,000985.CSI,3420.955
2010-09-30,SHIBOR_3M,2.6113
2010-09-30,US10Y,2.53
2010-10-01,CPI_YOY,4.4
2010-10-01,M1_YOY,22.1
2010-10-01,M2_YOY,19.3
2010-10-01,PMI_MANUFACTURE,54.7
2010-10-01,PPI_YOY,5.04
2010-10-01,US10Y,2.54
2010-10-04,US10Y,2.5
2010-10-05,US10Y,2.5
2010-10-06,US10Y,2.41
2010-10-07,US10Y,2.41
2010-10-08,000300.SH,3044.233
2010-10-08,000985.CSI,3528.451
2010-10-08,SHIBOR_3M,2.6164
2010-10-08,US10Y,2.41
2010-10-09,SHIBOR_3M,2.6169
2010-10-11,000300.SH,3132.895
2010-10-11,000985.CSI,3595.386
2010-10-11,SHIBOR_3M,2.6215
2010-10-12,000300.SH,3172.726
2010-10-12,000985.CSI,3629.271
2010-10-12,SHIBOR_3M,2.6362
2010-10-12,US10Y,2.44
2010-10-13,000300.SH,3217.577
2010-10-13,000985.CSI,3667.776
2010-10-13,SHIBOR_3M,2.6406
2010-10-13,US10Y,2.46
2010-10-14,000300.SH,3224.14
2010-10-14,000985.CSI,3628.323
2010-10-14,SHIBOR_3M,2.6442
2010-10-14,US10Y,2.52
2010-10-15,000300.SH,3327.683
2010-10-15,000985.CSI,3700.673
2010-10-15,SHIBOR_3M,2.6506
2010-10-15,US10Y,2.59
2010-10-18,000300.SH,3306.16
2010-10-18,000985.CSI,3667.066
2010-10-18,SHIBOR_3M,2.6528
2010-10-18,US10Y,2.52
2010-10-19,000300.SH,3375.674
2010-10-19,000985.CSI,3758.122
2010-10-19,SHIBOR_3M,2.6533
2010-10-19,US10Y,2.5
2010-10-20,000300.SH,3396.879
2010-10-20,000985.CSI,3778.904
2010-10-20,SHIBOR_3M,2.7331
2010-10-20,US10Y,2.51
2010-10-21,000300.SH,3374.685
2010-10-21,000985.CSI,3774.813
2010-10-21,SHIBOR_3M,2.7643
2010-10-21,US10Y,2.57
2010-10-22,000300.SH,3378.655
2010-10-22,000985.CSI,3791.903
2010-10-22,SHIBOR_3M,2.7893
2010-10-22,US10Y,2.59
2010-10-25,000300.SH,3481.081
2010-10-25,000985.CSI,3899.028
2010-10-25,SHIBOR_3M,2.8034
2010-10-25,US10Y,2.59
2010-10-26,000300.SH,3466.084
2010-10-26,000985.CSI,3900.682
2010-10-26,SHIBOR_3M,2.8115
2010-10-26,US10Y,2.67
2010-10-27,000300.SH,3403.872
2010-10-27,000985.CSI,3844.398
2010-10-27,SHIBOR_3M,2.8165
2010-10-27,US10Y,2.75
2010-10-28,000300.SH,3397.692
2010-10-28,000985.CSI,3842.25
2010-10-28,SHIBOR_3M,2.8265
2010-10-28,US10Y,2.69
2010-10-29,000300.SH,3379.983
2010-10-29,000985.CSI,3846.181
2010-10-29,SHIBOR_3M,2.8302
2010-10-29,US10Y,2.63
2010-11-01,000300.SH,3472.995
2010-11-01,000985.CSI,3953.594
2010-11-01,CPI_YOY,5.1
2010-11-01,M1_YOY,22.1
2010-11-01,M2_YOY,19.5
2010-11-01,PMI_MANUFACTURE,55.2
2010-11-01,PPI_YOY,6.06
2010-11-01,SHIBOR_3M,2.8344
2010-11-01,US10Y,2.66
2010-11-02,000300.SH,3463.131
2010-11-02,000985.CSI,3940.284
2010-11-02,SHIBOR_3M,2.8391
2010-11-02,US10Y,2.63
2010-11-03,000300.SH,3420.341
2010-11-03,000985.CSI,3889.061
2010-11-03,SHIBOR_3M,2.8412
2010-11-03,US10Y,2.67
2010-11-04,000300.SH,3480.505
2010-11-04,000985.CSI,3966.447
2010-11-04,SHIBOR_3M,2.8448
2010-11-04,US10Y,2.53
2010-11-05,000300.SH,3520.798
2010-11-05,000985.CSI,4018.234
2010-11-05,SHIBOR_3M,2.8452
2010-11-05,US10Y,2.58
2010-11-08,000300.SH,3548.566
2010-11-08,000985.CSI,4071.824
2010-11-08,SHIBOR_3M,2.847
2010-11-08,US10Y,2.6
2010-11-09,000300.SH,3523.954
2010-11-09,000985.CSI,4064.703
2010-11-09,SHIBOR_3M,2.8575
2010-11-09,US10Y,2.72
2010-11-10,000300.SH,3499.111
2010-11-10,000985.CSI,4054.479
2010-11-10,SHIBOR_3M,2.865
2010-11-10,US10Y,2.65
2010-11-11,000300.SH,3509.975
2010-11-11,000985.CSI,4048.106
2010-11-11,SHIBOR_3M,2.8727
2010-11-12,000300.SH,3291.833
2010-11-12,000985.CSI,3797.948
2010-11-12,SHIBOR_3M,2.8817
2010-11-12,US10Y,2.76
2010-11-15,000300.SH,3314.893
2010-11-15,000985.CSI,3856.257
2010-11-15,SHIBOR_3M,2.887
2010-11-15,US10Y,2.92
2010-11-16,000300.SH,3169.538
2010-11-16,000985.CSI,3704.685
2010-11-16,SHIBOR_3M,2.8907
2010-11-16,US10Y,2.85
2010-11-17,000300.SH,3103.906
2010-11-17,000985.CSI,3600.781
2010-11-17,SHIBOR_3M,2.8922
2010-11-17,US10Y,2.89
2010-11-18,000300.SH,3147.962
2010-11-18,000985.CSI,3652.742
2010-11-18,SHIBOR_3M,2.8956
2010-11-18,US10Y,2.9
2010-11-19,000300.SH,3178.846
2010-11-19,000985.CSI,3718.198
2010-11-19,SHIBOR_3M,2.8996
2010-11-19,US10Y,2.88
2010-11-22,000300.SH,3171.941
2010-11-22,000985.CSI,3736.314
2010-11-22,SHIBOR_3M,2.9174
2010-11-22,US10Y,2.8
2010-11-23,000300.SH,3107.176
2010-11-23,000985.CSI,3668.448
2010-11-23,SHIBOR_3M,2.9688
2010-11-23,US10Y,2.77
2010-11-24,000300.SH,3177.043
2010-11-24,000985.CSI,3759.738
2010-11-24,SHIBOR_3M,3.0127
2010-11-24,US10Y,2.93
2010-11-25,000300.SH,3223.484
2010-11-25,000985.CSI,3805.276
2010-11-25,SHIBOR_3M,3.0707
2010-11-26,000300.SH,3194.853
2010-11-26,000985.CSI,3778.268
2010-11-26,SHIBOR_3M,3.1367
2010-11-26,US10Y,2.87
2010-11-29,000300.SH,3190.05
2010-11-29,000985.CSI,3780.912
2010-11-29,SHIBOR_3M,3.1925
2010-11-29,US10Y,2.84
2010-11-30,000300.SH,3136.985
2010-11-30,000985.CSI,3701.815
2010-11-30,SHIBOR_3M,3.2498
2010-11-30,US10Y,2.81
2010-12-01,000300.SH,3136.024
2010-12-01,000985.CSI,3702.453
2010-12-01,CPI_YOY,4.6
2010-12-01,M1_YOY,21.2
2010-12-01,M2_YOY,19.7
2010-12-01,PMI_MANUFACTURE,53.9
2010-12-01,PPI_YOY,5.93
2010-12-01,SHIBOR_3M,3.2865
2010-12-01,US10Y,2.97
2010-12-02,000300.SH,3155.059
2010-12-02,000985.CSI,3722.495
2010-12-02,SHIBOR_3M,3.3274
2010-12-02,US10Y,3.01
2010-12-03,000300.SH,3158.156
2010-12-03,000985.CSI,3713.282
2010-12-03,SHIBOR_3M,3.3453
2010-12-03,US10Y,3.03
2010-12-06,000300.SH,3165.57
2010-12-06,000985.CSI,3696.287
2010-12-06,SHIBOR_3M,3.374
2010-12-06,US10Y,2.95
2010-12-07,000300.SH,3200.339
2010-12-07,000985.CSI,3741.368
2010-12-07,SHIBOR_3M,3.394
2010-12-07,US10Y,3.15
2010-12-08,000300.SH,3171.882
2010-12-08,000985.CSI,3718.654
2010-12-08,SHIBOR_3M,3.42
2010-12-08,US10Y,3.26
2010-12-09,000300.SH,3123.366
2010-12-09,000985.CSI,3654.54
2010-12-09,SHIBOR_3M,3.5292
2010-12-09,US10Y,3.23
2010-12-10,000300.SH,3161.977
2010-12-10,000985.CSI,3701.414
2010-12-10,SHIBOR_3M,3.632
2010-12-10,US10Y,3.32
2010-12-13,000300.SH,3261.061
2010-12-13,000985.CSI,3812.638
2010-12-13,SHIBOR_3M,3.666
2010-12-13,US10Y,3.29
2010-12-14,000300.SH,3269.474
2010-12-14,000985.CSI,3837.363
2010-12-14,SHIBOR_3M,3.7205
2010-12-14,US10Y,3.49
2010-12-15,000300.SH,3247.644
2010-12-15,000985.CSI,3818.617
2010-12-15,SHIBOR_3M,3.8158
2010-12-15,US10Y,3.53
2010-12-16,000300.SH,3230.665
2010-12-16,000985.CSI,3804.384
2010-12-16,SHIBOR_3M,3.8548
2010-12-16,US10Y,3.47
2010-12-17,000300.SH,3225.661
2010-12-17,000985.CSI,3802.809
2010-12-17,SHIBOR_3M,3.8842
2010-12-17,US10Y,3.33
2010-12-20,000300.SH,3178.657
2010-12-20,000985.CSI,3750.679
2010-12-20,SHIBOR_3M,3.9181
2010-12-20,US10Y,3.36
2010-12-21,000300.SH,3249.509
2010-12-21,000985.CSI,3816.779
2010-12-21,SHIBOR_3M,3.9496
2010-12-21,US10Y,3.35
2010-12-22,000300.SH,3215.453
2010-12-22,000985.CSI,3780.46
2010-12-22,SHIBOR_3M,4.113
2010-12-22,US10Y,3.36
2010-12-23,000300.SH,3188.607
2010-12-23,000985.CSI,3731.454
2010-12-23,SHIBOR_3M,4.179
2010-12-23,US10Y,3.41
2010-12-24,000300.SH,3162.955
2010-12-24,000985.CSI,3688.429
2010-12-24,SHIBOR_3M,4.3264
2010-12-27,000300.SH,3099.709
2010-12-27,000985.CSI,3602.289
2010-12-27,SHIBOR_3M,4.5641
2010-12-27,US10Y,3.36
2010-12-28,000300.SH,3044.931
2010-12-28,000985.CSI,3531.295
2010-12-28,SHIBOR_3M,4.6021
2010-12-28,US10Y,3.5
2010-12-29,000300.SH,3061.83
2010-12-29,000985.CSI,3567.783
2010-12-29,SHIBOR_3M,4.6236
2010-12-29,US10Y,3.35
2010-12-30,000300.SH,3064.098
2010-12-30,000985.CSI,3575.238
2010-12-30,SHIBOR_3M,4.6216
2010-12-30,US10Y,3.38
2010-12-31,000300.SH,3128.261
2010-12-31,000985.CSI,3652.168
2010-12-31,SHIBOR_3M,4.6234
2010-12-31,US10Y,3.3
2011-01-01,CPI_YOY,4.9
2011-01-01,M1_YOY,13.6
2011-01-01,M2_YOY,17.2
2011-01-01,PMI_MANUFACTURE,52.9
2011-01-01,PPI_YOY,6.64
2011-01-03,US10Y,3.36
2011-01-04,000300.SH,3189.682
2011-01-04,000985.CSI,3715.531
2011-01-04,SHIBOR_3M,4.5583
2011-01-04,US10Y,3.36
2011-01-05,000300.SH,3175.662
2011-01-05,000985.CSI,3709.431
2011-01-05,SHIBOR_3M,4.522
2011-01-05,US10Y,3.5
2011-01-06,000300.SH,3159.643
2011-01-06,000985.CSI,3691.124
2011-01-06,SHIBOR_3M,4.4648
2011-01-06,US10Y,3.44
2011-01-07,000300.SH,3166.624
2011-01-07,000985.CSI,3687.252
2011-01-07,SHIBOR_3M,4.4184
2011-01-07,US10Y,3.34
2011-01-10,000300.SH,3108.187
2011-01-10,000985.CSI,3605.544
2011-01-10,SHIBOR_3M,4.3408
2011-01-10,US10Y,3.32
2011-01-11,000300.SH,3124.922
2011-01-11,000985.CSI,3607.074
2011-01-11,SHIBOR_3M,4.2643
2011-01-11,US10Y,3.37
2011-01-12,000300.SH,3142.337
2011-01-12,000985.CSI,3628.088
2011-01-12,SHIBOR_3M,4.1951
2011-01-12,US10Y,3.4
2011-01-13,000300.SH,3141.284
2011-01-13,000985.CSI,3626.512
2011-01-13,SHIBOR_3M,4.172
2011-01-13,US10Y,3.34
2011-01-14,000300.SH,3091.862
2011-01-14,000985.CSI,3562.683
2011-01-14,SHIBOR_3M,4.1398
2011-01-14,US10Y,3.35
2011-01-17,000300.SH,2974.35
2011-01-17,000985.CSI,3421.591
2011-01-17,SHIBOR_3M,4.1383
2011-01-18,000300.SH,2977.648
2011-01-18,000985.CSI,3429.723
2011-01-18,SHIBOR_3M,4.1671
2011-01-18,US10Y,3.39
2011-01-19,000300.SH,3044.851
2011-01-19,000985.CSI,3509.175
2011-01-19,SHIBOR_3M,4.3572
2011-01-19,US10Y,3.37
2011-01-20,000300.SH,2944.713
2011-01-20,000985.CSI,3391.508
2011-01-20,SHIBOR_3M,4.6839
2011-01-20,US10Y,3.47
2011-01-21,000300.SH,2983.456
2011-01-21,000985.CSI,3427.489
2011-01-21,SHIBOR_3M,4.9322
2011-01-21,US10Y,3.44
2011-01-24,000300.SH,2954.232
2011-01-24,000985.CSI,3375.646
2011-01-24,SHIBOR_3M,5.0497
2011-01-24,US10Y,3.43
2011-01-25,000300.SH,2938.654
2011-01-25,000985.CSI,3343.786
2011-01-25,SHIBOR_3M,5.2502
2011-01-25,US10Y,3.35
2011-01-26,000300.SH,2978.431
2011-01-26,000985.CSI,3394.795
2011-01-26,SHIBOR_3M,5.4415
2011-01-26,US10Y,3.45
2011-01-27,000300.SH,3026.466
2011-01-27,000985.CSI,3450.206
2011-01-27,SHIBOR_3M,5.5597
2011-01-27,US10Y,3.42
2011-01-28,000300.SH,3036.735
2011-01-28,000985.CSI,3471.969
2011-01-28,SHIBOR_3M,5.6207
2011-01-28,US10Y,3.36
2011-01-30,SHIBOR_3M,5.7059
2011-01-31,000300.SH,3076.508
2011-01-31,000985.CSI,3518.07
2011-01-31,SHIBOR_3M,5.7464
2011-01-31,US10Y,3.42
2011-02-01,000300.SH,3077.283
2011-02-01,000985.CSI,3522.85
2011-02-01,CPI_YOY,4.9
2011-02-01,M1_YOY,14.5
2011-02-01,M2_YOY,15.7
2011-02-01,PMI_MANUFACTURE,52.2
2011-02-01,PPI_YOY,7.23
2011-02-01,SHIBOR_3M,5.6437
2011-02-01,US10Y,3.48
2011-02-02,US10Y,3.52
2011-02-03,US10Y,3.58
2011-02-04,US10Y,3.68
2011-02-07,US10Y,3.68
2011-02-08,US10Y,3.75
2011-02-09,000300.SH,3040.949
2011-02-09,000985.CSI,3492.891
2011-02-09,SHIBOR_3M,5.7299
2011-02-09,US10Y,3.65
2011-02-10,000300.SH,3104.163
2011-02-10,000985.CSI,3574.733
2011-02-10,SHIBOR_3M,5.6362
2011-02-10,US10Y,3.7
2011-02-11,000300.SH,3120.956
2011-02-11,000985.CSI,3601.834
2011-02-11,SHIBOR_3M,5.4415
2011-02-11,US10Y,3.64
2011-02-12,SHIBOR_3M,5.1854
2011-02-14,000300.SH,3219.143
2011-02-14,000985.CSI,3693.83
2011-02-14,SHIBOR_3M,5.0048
2011-02-14,US10Y,3.62
2011-02-15,000300.SH,3217.671
2011-02-15,000985.CSI,3693.804
2011-02-15,SHIBOR_3M,4.825
2011-02-15,US10Y,3.61
2011-02-16,000300.SH,3248.527
2011-02-16,000985.CSI,3740.295
2011-02-16,SHIBOR_3M,4.765
2011-02-16,US10Y,3.62
2011-02-17,000300.SH,3245.907
2011-02-17,000985.CSI,3748.309
2011-02-17,SHIBOR_3M,4.7215
2011-02-17,US10Y,3.58
2011-02-18,000300.SH,3211.876
2011-02-18,000985.CSI,3712.299
2011-02-18,SHIBOR_3M,4.7145
2011-02-18,US10Y,3.59
2011-02-21,000300.SH,3257.908
2011-02-21,000985.CSI,3773.695
2011-02-21,SHIBOR_3M,4.8776
2011-02-22,000300.SH,3163.578
2011-02-22,000985.CSI,3669.537
2011-02-22,SHIBOR_3M,4.9333
2011-02-22,US10Y,3.46
2011-02-23,000300.SH,3174.742
2011-02-23,000985.CSI,3696.698
2011-02-23,SHIBOR_3M,4.9357
2011-02-23,US10Y,3.49
2011-02-24,000300.SH,3190.935
2011-02-24,000985.CSI,3719.314
2011-02-24,SHIBOR_3M,4.9197
2011-02-24,US10Y,3.46
2011-02-25,000300.SH,3197.617
2011-02-25,000985.CSI,3725.679
2011-02-25,SHIBOR_3M,4.925
2011-02-25,US10Y,3.42
2011-02-28,000300.SH,3239.559
2011-02-28,000985.CSI,3774.153
2011-02-28,SHIBOR_3M,4.9107
2011-02-28,US10Y,3.42
2011-03-01,000300.SH,3254.893
2011-03-01,000985.CSI,3792.093
2011-03-01,CPI_YOY,5.4
2011-03-01,M1_YOY,15.0
2011-03-01,M2_YOY,16.6
2011-03-01,PMI_MANUFACTURE,53.4
2011-03-01,PPI_YOY,7.31
2011-03-01,SHIBOR_3M,4.8281
2011-03-01,US10Y,3.41
2011-03-02,000300.SH,3243.298
2011-03-02,000985.CSI,3780.556
2011-03-02,SHIBOR_3M,4.6752
2011-03-02,US10Y,3.46
2011-03-03,000300.SH,3221.718
2011-03-03,000985.CSI,3738.289
2011-03-03,SHIBOR_3M,4.5258
2011-03-03,US10Y,3.58
2011-03-04,000300.SH,3270.666
2011-03-04,000985.CSI,3789.42
2011-03-04,SHIBOR_3M,4.4645
2011-03-04,US10Y,3.49
2011-03-07,000300.SH,3334.51
2011-03-07,000985.CSI,3852.048
2011-03-07,SHIBOR_3M,4.4015
2011-03-07,US10Y,3.51
2011-03-08,000300.SH,3337.457
2011-03-08,000985.CSI,3862.655
2011-03-08,SHIBOR_3M,4.3203
2011-03-08,US10Y,3.56
2011-03-09,000300.SH,3338.858
2011-03-09,000985.CSI,3868.732
2011-03-09,SHIBOR_3M,4.2237
2011-03-09,US10Y,3.48
2011-03-10,000300.SH,3280.259
2011-03-10,000985.CSI,3818.756
2011-03-10,SHIBOR_3M,4.1944
2011-03-10,US10Y,3.37
2011-03-11,000300.SH,3247.376
2011-03-11,000985.CSI,3794.69
2011-03-11,SHIBOR_3M,4.1845
2011-03-11,US10Y,3.4
2011-03-14,000300.SH,3262.92
2011-03-14,000985.CSI,3820.495
2011-03-14,SHIBOR_3M,4.1903
2011-03-14,US10Y,3.36
2011-03-15,000300.SH,3203.961
2011-03-15,000985.CSI,3762.91
2011-03-15,SHIBOR_3M,4.2129
2011-03-15,US10Y,3.33
2011-03-16,000300.SH,3248.195
2011-03-16,000985.CSI,3813.219
2011-03-16,SHIBOR_3M,4.2207
2011-03-16,US10Y,3.22
2011-03-17,000300.SH,3197.1
2011-03-17,000985.CSI,3749.132
2011-03-17,SHIBOR_3M,4.2401
2011-03-17,US10Y,3.25
2011-03-18,000300.SH,3215.685
2011-03-18,000985.CSI,3770.427
2011-03-18,SHIBOR_3M,4.2461
2011-03-18,US10Y,3.28
2011-03-21,000300.SH,3207.11
2011-03-21,000985.CSI,3754.416
2011-03-21,SHIBOR_3M,4.2684
2011-03-21,US10Y,3.34
2011-03-22,000300.SH,3222.961
2011-03-22,000985.CSI,3765.03
2011-03-22,SHIBOR_3M,4.2684
2011-03-22,US10Y,3.34
2011-03-23,000300.SH,3264.926
2011-03-23,000985.CSI,3813.223
2011-03-23,SHIBOR_3M,4.2654
2011-03-23,US10Y,3.36
2011-03-24,000300.SH,3251.361
2011-03-24,000985.CSI,3808.205
2011-03-24,SHIBOR_3M,4.2517
2011-03-24,US10Y,3.42
2011-03-25,000300.SH,3294.484
2011-03-25,000985.CSI,3848.789
2011-03-25,SHIBOR_3M,4.2388
2011-03-25,US10Y,3.46
2011-03-28,000300.SH,3290.571
2011-03-28,000985.CSI,3841.937
2011-03-28,SHIBOR_3M,4.2072
2011-03-28,US10Y,3.47
2011-03-29,000300.SH,3257.979
2011-03-29,000985.CSI,3793.728
2011-03-29,SHIBOR_3M,4.1666
2011-03-29,US10Y,3.5
2011-03-30,000300.SH,3256.08
2011-03-30,000985.CSI,3779.121
2011-03-30,SHIBOR_3M,4.1656
2011-03-30,US10Y,3.47
2011-03-31,000300.SH,3223.288
2011-03-31,000985.CSI,3737.716
2011-03-31,SHIBOR_3M,4.169
2011-03-31,US10Y,3.47
2011-04-01,000300.SH,3272.729
2011-04-01,000985.CSI,3790.167
2011-04-01,CPI_YOY,5.3
2011-04-01,M1_YOY,12.9
2011-04-01,M2_YOY,15.3
2011-04-01,PMI_MANUFACTURE,52.9
2011-04-01,PPI_YOY,6.82
2011-04-01,SHIBOR_3M,4.1788
2011-04-01,US10Y,3.46
2011-04-02,SHIBOR_3M,4.1765
2011-04-04,US10Y,3.45
2011-04-05,US10Y,3.5
2011-04-06,000300.SH,3311.067
2011-04-06,000985.CSI,3814.875
2011-04-06,SHIBOR_3M,4.2293
2011-04-06,US10Y,3.56
2011-04-07,000300.SH,3324.419
2011-04-07,000985.CSI,3833.132
2011-04-07,SHIBOR_3M,4.2491
2011-04-07,US10Y,3.58
2011-04-08,000300.SH,3353.358
2011-04-08,000985.CSI,3870.617
2011-04-08,SHIBOR_3M,4.2531
2011-04-08,US10Y,3.59
2011-04-11,000300.SH,3333.427
2011-04-11,000985.CSI,3846.02
2011-04-11,SHIBOR_3M,4.2522
2011-04-11,US10Y,3.59
2011-04-12,000300.SH,3326.771
2011-04-12,000985.CSI,3841.72
2011-04-12,SHIBOR_3M,4.248
2011-04-12,US10Y,3.52
2011-04-13,000300.SH,3372.031
2011-04-13,000985.CSI,3887.909
2011-04-13,SHIBOR_3M,4.2463
2011-04-13,US10Y,3.49
2011-04-14,000300.SH,3353.56
2011-04-14,000985.CSI,3873.124
2011-04-14,SHIBOR_3M,4.2387
2011-04-14,US10Y,3.51
2011-04-15,000300.SH,3358.944
2011-04-15,000985.CSI,3878.761
2011-04-15,SHIBOR_3M,4.2373
2011-04-15,US10Y,3.43
2011-04-18,000300.SH,3359.438
2011-04-18,000985.CSI,3886.017
2011-04-18,SHIBOR_3M,4.2671
2011-04-18,US10Y,3.4
2011-04-19,000300.SH,3295.812
2011-04-19,000985.CSI,3826.113
2011-04-19,SHIBOR_3M,4.288
2011-04-19,US10Y,3.39
2011-04-20,000300.SH,3295.758
2011-04-20,000985.CSI,3837.607
2011-04-20,SHIBOR_3M,4.3058
2011-04-20,US10Y,3.43
2011-04-21,000300.SH,3317.367
2011-04-21,000985.CSI,3863.048
2011-04-21,SHIBOR_3M,4.3449
2011-04-21,US10Y,3.42
2011-04-22,000300.SH,3299.942
2011-04-22,000985.CSI,3842.823
2011-04-22,SHIBOR_3M,4.3771
2011-04-25,000300.SH,3249.574
2011-04-25,000985.CSI,3775.007
2011-04-25,SHIBOR_3M,4.4797
2011-04-25,US10Y,3.39
2011-04-26,000300.SH,3230.96
2011-04-26,000985.CSI,3734.637
2011-04-26,SHIBOR_3M,4.5218
2011-04-26,US10Y,3.34
2011-04-27,000300.SH,3209.503
2011-04-27,000985.CSI,3702.521
2011-04-27,SHIBOR_3M,4.5315
2011-04-27,US10Y,3.39
2011-04-28,000300.SH,3161.776
2011-04-28,000985.CSI,3620.668
2011-04-28,SHIBOR_3M,4.5339
2011-04-28,US10Y,3.34
2011-04-29,000300.SH,3192.723
2011-04-29,000985.CSI,3665.819
2011-04-29,SHIBOR_3M,4.5387
2011-04-29,US10Y,3.32
2011-05-01,CPI_YOY,5.5
2011-05-01,M1_YOY,12.7
2011-05-01,M2_YOY,15.1
2011-05-01,PMI_MANUFACTURE,52.0
2011-05-01,PPI_YOY,6.79
2011-05-02,US10Y,3.31
2011-05-03,000300.SH,3211.132
2011-05-03,000985.CSI,3704.248
2011-05-03,SHIBOR_3M,4.539
2011-05-03,US10Y,3.28
2011-05-04,000300.SH,3129.028
2011-05-04,000985.CSI,3617.758
2011-05-04,SHIBOR_3M,4.5165
2011-05-04,US10Y,3.25
2011-05-05,000300.SH,3126.117
2011-05-05,000985.CSI,3621.68
2011-05-05,SHIBOR_3M,4.5209
2011-05-05,US10Y,3.18
2011-05-06,000300.SH,3121.396
2011-05-06,000985.CSI,3627.419
2011-05-06,SHIBOR_3M,4.5083
2011-05-06,US10Y,3.19
2011-05-09,000300.SH,3129.759
2011-05-09,000985.CSI,3645.969
2011-05-09,SHIBOR_3M,4.5101
2011-05-09,US10Y,3.17
2011-05-10,000300.SH,3153.221
2011-05-10,000985.CSI,3672.021
2011-05-10,SHIBOR_3M,4.4986
2011-05-10,US10Y,3.23
2011-05-11,000300.SH,3145.085
2011-05-11,000985.CSI,3669.307
2011-05-11,SHIBOR_3M,4.4944
2011-05-11,US10Y,3.19
2011-05-12,000300.SH,3101.603
2011-05-12,000985.CSI,3618.247
2011-05-12,SHIBOR_3M,4.4909
2011-05-12,US10Y,3.22
2011-05-13,000300.SH,3128.093
2011-05-13,000985.CSI,3647.631
2011-05-13,SHIBOR_3M,4.5138
2011-05-13,US10Y,3.18
2011-05-16,000300.SH,3100.463
2011-05-16,000985.CSI,3627.76
2011-05-16,SHIBOR_3M,4.5257
2011-05-16,US10Y,3.15
2011-05-17,000300.SH,3116.028
2011-05-17,000985.CSI,3629.398
2011-05-17,SHIBOR_3M,4.5455
2011-05-17,US10Y,3.12
2011-05-18,000300.SH,3139.379
2011-05-18,000985.CSI,3655.518
2011-05-18,SHIBOR_3M,4.5622
2011-05-18,US10Y,3.18
2011-05-19,000300.SH,3120.639
2011-05-19,000985.CSI,3635.841
2011-05-19,SHIBOR_3M,4.5603
2011-05-19,US10Y,3.17
2011-05-20,000300.SH,3121.596
2011-05-20,000985.CSI,3631.619
2011-05-20,SHIBOR_3M,4.5625
2011-05-20,US10Y,3.15
2011-05-23,000300.SH,3022.98
2011-05-23,000985.CSI,3508.694
2011-05-23,SHIBOR_3M,4.5682
2011-05-23,US10Y,3.13
2011-05-24,000300.SH,3026.223
2011-05-24,000985.CSI,3510.264
2011-05-24,SHIBOR_3M,4.5933
2011-05-24,US10Y,3.12
2011-05-25,000300.SH,2990.343
2011-05-25,000985.CSI,3469.131
2011-05-25,SHIBOR_3M,4.6263
2011-05-25,US10Y,3.13
2011-05-26,000300.SH,2978.381
2011-05-26,000985.CSI,3447.892
2011-05-26,SHIBOR_3M,4.644
2011-05-26,US10Y,3.07
2011-05-27,000300.SH,2963.308
2011-05-27,000985.CSI,3392.377
2011-05-27,SHIBOR_3M,4.642
2011-05-27,US10Y,3.07
2011-05-30,000300.SH,2954.506
2011-05-30,000985.CSI,3362.27
2011-05-30,SHIBOR_3M,4.6003
2011-05-31,000300.SH,3001.556
2011-05-31,000985.CSI,3423.782
2011-05-31,SHIBOR_3M,4.6059
2011-05-31,US10Y,3.05
2011-06-01,000300.SH,3004.173
2011-06-01,000985.CSI,3440.537
2011-06-01,CPI_YOY,6.4
2011-06-01,M1_YOY,13.1
2011-06-01,M2_YOY,15.9
2011-06-01,PMI_MANUFACTURE,50.9
2011-06-01,PPI_YOY,7.12
2011-06-01,SHIBOR_3M,4.6121
2011-06-01,US10Y,2.96
2011-06-02,000300.SH,2955.705
2011-06-02,000985.CSI,3388.541
2011-06-02,SHIBOR_3M,4.6002
2011-06-02,US10Y,3.04
2011-06-03,000300.SH,2986.349
2011-06-03,000985.CSI,3432.729
2011-06-03,SHIBOR_3M,4.5925
2011-06-03,US10Y,2.99
