trade_date,value
2025-02-07,1.6
2025-02-08,1.8
2025-02-10,1.8
2025-02-11,1.88
2025-02-12,1.8
2025-02-13,1.9
2025-02-14,2.0
2025-02-17,2.1
2025-02-18,2.1
2025-02-19,2.1
2025-02-20,2.06
2025-02-21,1.75
2025-02-24,2.07
2025-02-25,2.1
2025-02-26,2.3
2025-02-27,2.3
2025-02-28,1.9
2025-03-03,1.85
2025-03-04,1.68
2025-03-05,1.78
2025-03-06,1.8
2025-03-07,1.8
2025-03-10,1.82
2025-03-11,1.8
2025-03-12,1.8
2025-03-13,1.8
2025-03-14,1.84
2025-03-17,1.92
2025-03-18,1.9
2025-03-19,2.1
2025-03-20,1.85
2025-03-21,1.76
2025-03-24,1.77
2025-03-25,1.83
2025-03-26,2.0
2025-03-27,2.15
2025-03-28,1.9
2025-03-31,2.49
2025-04-01,1.8
2025-04-02,1.75
2025-04-03,1.7
2025-04-07,1.75
2025-04-08,1.83
2025-04-09,1.83
2025-04-10,1.7
2025-04-11,1.65
2025-04-14,1.7
2025-04-15,1.71
2025-04-16,1.72
2025-04-17,1.7
2025-04-18,1.75
2025-04-21,1.72
2025-04-22,1.65
2025-04-23,1.65
2025-04-24,1.63
2025-04-25,1.65
2025-04-27,1.68
2025-04-28,1.59
2025-04-29,1.75
2025-04-30,1.95
2025-05-06,1.7
2025-05-07,1.68
2025-05-08,1.63
2025-05-09,1.54
2025-05-12,1.55
2025-05-13,1.52
2025-05-14,1.45
2025-05-15,1.55
2025-05-16,1.6
2025-05-19,1.6
2025-05-20,1.59
2025-05-21,1.6
2025-05-22,1.58
2025-05-23,1.59
2025-05-26,1.51
2025-05-27,1.7
2025-05-28,1.5
2025-05-29,1.7
2025-05-30,1.75
2025-06-03,1.56
2025-06-04,1.5
2025-06-05,1.6
2025-06-06,1.53
2025-06-09,1.45
2025-06-10,1.55
2025-06-11,1.55
2025-06-12,1.54
2025-06-13,1.5
2025-06-16,1.55
2025-06-17,1.5
2025-06-18,1.53
2025-06-19,1.5
2025-06-20,1.5
2025-06-23,1.5
2025-06-24,1.55
2025-06-25,1.69
2025-06-26,1.72
2025-06-27,1.7
2025-06-30,2.3
2025-07-01,1.55
2025-07-02,1.41
2025-07-03,1.44
2025-07-04,1.33
2025-07-07,1.47
2025-07-08,1.5
2025-07-09,1.48
2025-07-10,1.55
2025-07-11,1.5
2025-07-14,1.55
2025-07-15,1.57
2025-07-16,1.55
2025-07-17,1.53
2025-07-18,1.51
2025-07-21,1.5
2025-07-22,1.45
2025-07-23,1.6
2025-07-24,1.58
2025-07-25,1.64
2025-07-28,1.6
2025-07-29,1.6
2025-07-30,1.53
2025-07-31,1.55
2025-08-01,1.43
2025-08-04,1.5
2025-08-05,1.4445
2025-08-06,1.5
2025-08-07,1.45
2025-08-08,1.45
2025-08-11,1.45
2025-08-12,1.48
2025-08-13,1.48
2025-08-14,1.51
2025-08-15,1.49
2025-08-18,1.53
2025-08-19,1.55
2025-08-20,1.57
2025-08-21,1.51
2025-08-22,1.45
2025-08-25,1.55
2025-08-26,1.6
2025-08-27,1.45
2025-08-28,1.54
2025-08-29,1.53
2025-09-01,1.45
2025-09-02,1.36
2025-09-03,1.45
2025-09-04,1.45
2025-09-05,1.45
2025-09-08,1.48
2025-09-09,1.45
2025-09-10,1.45
2025-09-11,1.48
2025-09-12,1.45
2025-09-15,1.45
2025-09-16,1.5
2025-09-17,1.54
2025-09-18,1.56
2025-09-19,1.53
2025-09-22,1.48
2025-09-23,1.52
2025-09-24,1.59
2025-09-25,1.6
2025-09-26,1.5
2025-09-28,1.58
2025-09-29,1.9
2025-09-30,1.45
2025-10-09,1.52
2025-10-10,1.37
2025-10-11,1.35
2025-10-13,1.46
2025-10-14,1.4
2025-10-15,1.43
2025-10-16,1.45
2025-10-17,1.4085
2025-10-20,1.4
2025-10-21,1.44
2025-10-22,1.4
2025-10-23,1.45
2025-10-24,1.34
2025-10-27,1.5
2025-10-28,1.48
2025-10-29,1.5
2025-10-30,1.48
2025-10-31,1.46
2025-11-03,1.43
2025-11-04,1.45
2025-11-05,1.44
2025-11-06,1.43
2025-11-07,1.41
2025-11-10,1.5
2025-11-11,1.51
2025-11-12,1.48
2025-11-13,1.46
2025-11-14,1.47
2025-11-17,1.52
2025-11-18,1.55
2025-11-19,1.51
2025-11-20,1.5
2025-11-21,1.45
2025-11-24,1.45
2025-11-25,1.45
2025-11-26,1.5
2025-11-27,1.45
2025-11-28,1.5
2025-12-01,1.4
2025-12-02,1.48
2025-12-03,1.4
2025-12-04,1.4
2025-12-05,1.4
2025-12-08,1.46
2025-12-09,1.47
2025-12-10,1.46
2025-12-11,1.45
2025-12-12,1.46
2025-12-15,1.48
2025-12-16,1.48
2025-12-17,1.48
2025-12-18,1.46
2025-12-19,1.44
2025-12-22,1.35
2025-12-23,1.33
2025-12-24,1.38
2025-12-25,1.4
2025-12-26,1.36
2025-12-29,1.55
2025-12-30,1.66
2025-12-31,1.8
2026-01-04,1.43
2026-01-05,1.44
2026-01-06,1.48
2026-01-07,1.5
2026-01-08,1.4
2026-01-09,1.5
2026-01-12,1.45
2026-01-13,1.55
2026-01-14,1.52
2026-01-15,1.5
2026-01-16,1.4
2026-01-19,1.4779
2026-01-20,1.4958
2026-01-21,1.5014
2026-01-22,1.5163
2026-01-23,1.4999
2026-01-26,1.5819
2026-01-27,1.5504
2026-01-28,1.5497
2026-01-29,1.5971
2026-01-30,1.5991
2026-02-02,1.4892
2026-02-03,1.4861
2026-02-04,1.5007
2026-02-05,1.4864
2026-02-06,1.4701
2026-02-09,1.5757
2026-02-10,1.5657
2026-02-11,1.5601
2026-02-12,1.5484
2026-02-13,1.409
2026-02-14,1.5019
2026-02-24,1.5205
2026-02-25,1.4921
2026-02-26,1.4733
2026-02-27,1.4772
2026-02-28,1.5209
2026-03-02,1.4591
2026-03-03,1.4424
2026-03-04,1.422
2026-03-05,1.4272
2026-03-06,1.433
2026-03-09,1.4495
2026-03-10,1.4333
2026-03-11,1.4706
2026-03-12,1.4817
2026-03-13,1.4721
2026-03-16,1.4571
2026-03-17,1.4399
2026-03-18,1.4397
2026-03-19,1.4294
2026-03-20,1.4318
2026-03-23,1.4271
2026-03-24,1.4242
2026-03-25,1.4612
2026-03-26,1.453
2026-03-27,1.447
2026-03-30,1.4458
2026-03-31,1.3513
2026-04-01,1.4016
2026-04-02,1.4106
2026-04-03,1.3324
2026-04-07,1.3367
2026-04-08,1.3185
2026-04-09,1.3335
