trade_date,value
2023-09-14,7.281435
2023-09-16,7.280749999999999
2023-09-17,7.290515
2023-09-18,7.303905
2023-09-19,7.30775
2023-09-20,7.314105
2023-09-21,7.299250000000001
2023-09-23,7.296835
2023-09-24,7.313955
2023-09-25,7.30999
2023-09-26,7.322995000000001
2023-09-27,7.294895
2023-09-28,7.295400000000001
2023-09-30,7.300245
2023-10-01,7.322605
2023-10-02,7.320774999999999
2023-10-03,7.31764
2023-10-04,7.305619999999999
2023-10-05,7.309240000000001
2023-10-07,7.30905
2023-10-08,7.293615
2023-10-09,7.288
2023-10-10,7.300425
2023-10-11,7.30913
2023-10-12,7.312635
2023-10-14,7.31133
2023-10-15,7.308135
2023-10-16,7.32514
2023-10-17,7.32784
2023-10-18,7.336625
2023-10-19,7.327445
2023-10-21,7.32552
2023-10-22,7.31022
2023-10-23,7.314045
2023-10-24,7.329445
2023-10-25,7.324785
2023-10-26,7.33443
2023-10-28,7.330525
2023-10-29,7.325215
2023-10-30,7.341749999999999
2023-10-31,7.33542
2023-11-01,7.32644
2023-11-02,7.287705000000001
2023-11-04,7.291205
2023-11-05,7.28158
2023-11-06,7.279695
2023-11-07,7.286899999999999
2023-11-08,7.29739
2023-11-09,7.30706
2023-11-11,7.30466
2023-11-12,7.292955
2023-11-13,7.252694999999999
2023-11-14,7.258595
2023-11-15,7.249549999999999
2023-11-16,7.218165
2023-11-17,7.2176
2023-11-18,7.22126
2023-11-19,7.1674
2023-11-20,7.1432199999999995
2023-11-21,7.164885
2023-11-22,7.15125
2023-11-23,7.147914999999999
2023-11-25,7.14881
2023-11-26,7.159485
2023-11-27,7.1331299999999995
2023-11-28,7.143129999999999
2023-11-29,7.1446000000000005
2023-11-30,7.124045
2023-12-02,7.12771
2023-12-03,7.1495999999999995
2023-12-04,7.173305
2023-12-05,7.17421
2023-12-06,7.16305
2023-12-07,7.18566
2023-12-09,7.18605
2023-12-10,7.194694999999999
2023-12-11,7.193985
2023-12-12,7.138235
2023-12-13,7.1241699999999994
2023-12-14,7.134195
2023-12-16,7.13455
2023-12-17,7.14325
2023-12-18,7.122755
2023-12-19,7.15075
2023-12-20,7.1433
2023-12-21,7.1539
2023-12-23,7.1539
2023-12-24,7.152615000000001
2023-12-25,7.142289999999999
2023-12-26,7.1520150000000005
2023-12-27,7.11847
2023-12-28,7.125500000000001
2023-12-30,7.125500000000001
2023-12-31,7.125500000000001
2024-01-01,7.149
2024-01-02,7.1663
2024-01-03,7.17495
2024-01-04,7.165615000000001
2024-01-06,7.162649999999999
2024-01-07,7.16265
2024-01-08,7.1842299999999994
2024-01-09,7.182725
2024-01-10,7.17481
2024-01-11,7.189325
2024-01-13,7.188644999999999
2024-01-14,7.1855
2024-01-15,7.21893
2024-01-16,7.22171
2024-01-17,7.21613
2024-01-18,7.203455
2024-01-20,7.21031
2024-01-21,7.193405
2024-01-22,7.1675450000000005
2024-01-23,7.162745
2024-01-24,7.18113
2024-01-25,7.18685
2024-01-27,7.1858450000000005
2024-01-28,7.1874
2024-01-29,7.18699
2024-01-30,7.18671
2024-01-31,7.187785
2024-02-01,7.215999999999999
2024-02-03,7.2155000000000005
2024-02-04,7.219989999999999
2024-02-05,7.201535
2024-02-06,7.2126149999999996
2024-02-07,7.21536
2024-02-08,7.2187
2024-02-10,7.218170000000001
2024-02-11,7.21496
2024-02-12,7.2315249999999995
2024-02-13,7.224220000000001
2024-02-14,7.2181
2024-02-15,7.212765
2024-02-17,7.213615
2024-02-18,7.211205
2024-02-19,7.20137
2024-02-20,7.1997
2024-02-21,7.2021049999999995
2024-02-22,7.205715
2024-02-24,7.205895
2024-02-25,7.211125
2024-02-26,7.21374
2024-02-27,7.214015
2024-02-28,7.2074
2024-02-29,7.20997
2024-03-02,7.210430000000001
2024-03-03,7.210255
2024-03-04,7.21187
2024-03-05,7.209735
2024-03-06,7.20046
2024-03-07,7.20094
2024-03-08,7.201005
2024-03-09,7.20172
2024-03-10,7.18016
2024-03-11,7.18693
2024-03-12,7.193805
2024-03-13,7.20242
2024-03-14,7.206300000000001
2024-03-16,7.202905
2024-03-17,7.206205000000001
2024-03-18,7.21217
2024-03-19,7.21112
2024-03-20,7.2214849999999995
2024-03-21,7.27796
2024-03-23,7.275365
2024-03-24,7.252879999999999
2024-03-25,7.24861
2024-03-26,7.253995
2024-03-27,7.262175
2024-03-28,7.257535
2024-03-30,7.2562999999999995
2024-03-31,7.259565
2024-04-01,7.2545
2024-04-02,7.248965
2024-04-03,7.249725
2024-04-04,7.247315
2024-04-06,7.24955
2024-04-07,7.241725000000001
2024-04-08,7.2386099999999995
2024-04-09,7.262840000000001
2024-04-10,7.25589
2024-04-11,7.26717
2024-04-13,7.26672
2024-04-14,7.25906
2024-04-15,7.26375
2024-04-16,7.2440750000000005
2024-04-17,7.2493
2024-04-18,7.251
2024-04-20,7.252395
2024-04-21,7.25129
2024-04-22,7.260645
2024-04-23,7.27299
2024-04-24,7.254945
2024-04-25,7.268725
2024-04-27,7.2675
2024-04-28,7.243824999999999
2024-04-29,7.254465
2024-04-30,7.233885
2024-05-01,7.205855
2024-05-02,7.19239
2024-05-04,7.19205
2024-05-05,7.214815
2024-05-06,7.22514
2024-05-07,7.229545
2024-05-08,7.222284999999999
2024-05-09,7.233905
2024-05-11,7.23446
2024-05-12,7.239575
2024-05-13,7.239725
2024-05-14,7.217829999999999
2024-05-15,7.222905
2024-05-16,7.233975
2024-05-18,7.235945
2024-05-19,7.246935000000001
2024-05-20,7.24741
2024-05-21,7.254805
2024-05-22,7.25771
2024-05-23,7.261985
2024-05-25,7.26249
2024-05-26,7.259185
2024-05-27,7.26393
2024-05-28,7.27359
2024-05-29,7.252785
2024-05-30,7.2623750000000005
